#strcture_id,color(hex)
12465,f2f1f0
12466,f2f1f0
12467,f2f1f0
12468,f2f1f0
12469,f2f1f0
12470,f2f1f0
12463,f2f1f0
266441709,f2f1f0
12471,f2f1f0
12472,f2f1f0
12473,f2f1f0
12474,f2f1f0
12475,f2f1f0
12476,f2f1f0
12480,f2f1f0
12481,f2f1f0
12482,f2f1f0
12483,f2f1f0
12484,f2f1f0
12485,f2f1f0
12486,f2f1f0
12487,f2f1f0
12488,f2f1f0
12489,f2f1f0
12490,f2f1f0
12491,f2f1f0
12492,f2f1f0
12493,f2f1f0
12494,f2f1f0
12495,f2f1f0
12496,f2f1f0
12497,f2f1f0
15555,f2f1f0
12498,f2f1f0
12499,f2f1f0
12500,f2f1f0
12501,f2f1f0
12502,f2f1f0
12503,f2f1f0
12504,f2f1f0
12505,f2f1f0
15556,f2f1f0
12506,f2f1f0
146034964,f2f1f0
12507,f2f1f0
12508,f2f1f0
12509,f2f1f0
12510,f2f1f0
15557,f2f1f0
146034968,f2f1f0
12512,f2f1f0
12513,f2f1f0
12514,f2f1f0
12515,f2f1f0
12516,f2f1f0
12517,f2f1f0
12518,f2f1f0
12519,f2f1f0
12520,f2f1f0
12521,f2f1f0
146034972,f2f1f0
12522,f2f1f0
12523,f2f1f0
12524,f2f1f0
12525,f2f1f0
12526,f2f1f0
12527,f2f1f0
12425,f2f1f0
12528,f2f1f0
12529,f2f1f0
12530,f2f1f0
12531,f2f1f0
266441713,f2f1f0
12534,f2f1f0
12662,f2f1f0
10662,f2f1f0
12535,f2f1f0
12536,f2f1f0
12537,f2f1f0
12538,f2f1f0
12539,f2f1f0
12540,f2f1f0
12541,f2f1f0
12542,f2f1f0
12543,f2f1f0
12545,f2f1f0
12546,f2f1f0
12547,f2f1f0
12548,f2f1f0
12549,f2f1f0
12544,f2f1f0
12550,f2f1f0
12551,f2f1f0
12552,f2f1f0
12553,f2f1f0
12554,f2f1f0
12555,f2f1f0
15558,f2f1f0
15559,f2f1f0
12556,f2f1f0
12557,f2f1f0
12558,f2f1f0
12559,f2f1f0
12560,f2f1f0
12561,f2f1f0
12562,f2f1f0
12563,f2f1f0
12564,f2f1f0
12565,f2f1f0
12566,f2f1f0
12567,f2f1f0
12568,f2f1f0
12569,f2f1f0
12570,f2f1f0
12571,f2f1f0
12572,f2f1f0
12573,f2f1f0
12574,f2f1f0
12575,f2f1f0
12576,f2f1f0
12577,f2f1f0
12578,f2f1f0
12579,f2f1f0
12580,f2f1f0
12581,f2f1f0
12582,f2f1f0
12583,f2f1f0
12584,f2f1f0
12585,f2f1f0
12586,f2f1f0
12587,f2f1f0
12588,f2f1f0
12589,f2f1f0
12590,f2f1f0
12591,f2f1f0
12592,f2f1f0
12593,f2f1f0
12594,f2f1f0
12595,f2f1f0
12596,f2f1f0
12597,f2f1f0
12598,f2f1f0
12599,f2f1f0
12600,f2f1f0
12601,f2f1f0
12602,f2f1f0
12603,f2f1f0
12604,f2f1f0
12605,f2f1f0
12606,f2f1f0
12607,f2f1f0
12608,f2f1f0
12609,f2f1f0
12610,f2f1f0
12611,f2f1f0
12612,f2f1f0
12613,f2f1f0
12614,f2f1f0
12615,f2f1f0
12616,f2f1f0
12617,f2f1f0
12620,f2f1f0
12621,f2f1f0
12622,f2f1f0
12623,f2f1f0
12624,f2f1f0
12625,f2f1f0
12631,f2f1f0
12629,f2f1f0
12626,f2f1f0
12627,f2f1f0
12628,f2f1f0
12630,f2f1f0
12632,f2f1f0
12634,f2f1f0
12635,f2f1f0
12636,f2f1f0
12637,f2f1f0
266441717,f2f1f0
12639,f2f1f0
12640,f2f1f0
12618,f2f1f0
12619,f2f1f0
12641,f2f1f0
12642,f2f1f0
12643,f2f1f0
12644,f2f1f0
146034978,f2f1f0
12645,f2f1f0
15560,f2f1f0
146034982,f2f1f0
12646,f2f1f0
12647,f2f1f0
146034986,f2f1f0
15561,f2f1f0
146034990,f2f1f0
12648,f2f1f0
12649,f2f1f0
12650,f2f1f0
146034994,f2f1f0
146034998,f2f1f0
12651,f2f1f0
12652,f2f1f0
12653,f2f1f0
12654,f2f1f0
12655,f2f1f0
12656,f2f1f0
12657,f2f1f0
12658,f2f1f0
12659,f2f1f0
12660,f2f1f0
12661,f2f1f0
12663,f2f1f0
10663,f2f1f0
13345,f2f1f0
13346,f2f1f0
13347,f2f1f0
13348,f2f1f0
13349,f2f1f0
13350,f2f1f0
13351,f2f1f0
13352,f2f1f0
13353,f2f1f0
13354,f2f1f0
13355,f2f1f0
13356,f2f1f0
13357,f2f1f0
13358,f2f1f0
13359,f2f1f0
13360,f2f1f0
13361,f2f1f0
13362,f2f1f0
13363,f2f1f0
13364,f2f1f0
13365,f2f1f0
13366,f2f1f0
13367,f2f1f0
13368,f2f1f0
13369,f2f1f0
13370,f2f1f0
13371,f2f1f0
13372,f2f1f0
13373,f2f1f0
13374,f2f1f0
13375,f2f1f0
13376,f2f1f0
13377,f2f1f0
13378,f2f1f0
12698,f2f1f0
12701,f2f1f0
12700,f2f1f0
12981,f2f1f0
12982,f2f1f0
12699,f2f1f0
12716,f2f1f0
12717,f2f1f0
12718,f2f1f0
12664,f2f1f0
12665,f2f1f0
12666,f2f1f0
12667,f2f1f0
12668,f2f1f0
12669,f2f1f0
12670,f2f1f0
12671,f2f1f0
12672,f2f1f0
12673,f2f1f0
12674,f2f1f0
12675,f2f1f0
12676,f2f1f0
12677,f2f1f0
10664,f2f1f0
10665,f2f1f0
12702,f2f1f0
10666,f2f1f0
12703,f2f1f0
10667,f2f1f0
12704,f2f1f0
12705,f2f1f0
12706,f2f1f0
12707,f2f1f0
12708,f2f1f0
12709,f2f1f0
12710,f2f1f0
12711,f2f1f0
12712,f2f1f0
12713,f2f1f0
12714,f2f1f0
12715,f2f1f0
12722,f2f1f0
12723,f2f1f0
12724,f2f1f0
12725,f2f1f0
12694,f2f1f0
12695,f2f1f0
12696,f2f1f0
12697,f2f1f0
12682,f2f1f0
12684,f2f1f0
12685,f2f1f0
12686,f2f1f0
12687,f2f1f0
12688,f2f1f0
12689,f2f1f0
12690,f2f1f0
12691,f2f1f0
12692,f2f1f0
12693,f2f1f0
12683,f2f1f0
12678,f2f1f0
12679,f2f1f0
12680,f2f1f0
12681,f2f1f0
12719,f2f1f0
12720,f2f1f0
12721,f2f1f0
12726,f2f1f0
12727,f2f1f0
10668,f2f1f0
12728,f2f1f0
12729,f2f1f0
12730,f2f1f0
266441721,f2f1f0
12731,f2f1f0
12732,f2f1f0
12733,f2f1f0
12734,f2f1f0
12735,f2f1f0
12736,f2f1f0
12737,f2f1f0
12738,f2f1f0
12739,f2f1f0
15562,f2f1f0
12740,f2f1f0
12741,f2f1f0
12742,f2f1f0
12743,f2f1f0
12744,f2f1f0
12745,f2f1f0
12746,f2f1f0
12747,f2f1f0
12748,f2f1f0
12749,f2f1f0
12750,f2f1f0
12751,f2f1f0
12752,f2f1f0
12753,f2f1f0
12754,f2f1f0
12755,f2f1f0
12756,f2f1f0
12757,f2f1f0
12758,f2f1f0
12759,f2f1f0
12760,f2f1f0
12761,f2f1f0
12762,f2f1f0
12763,f2f1f0
12764,f2f1f0
12765,f2f1f0
12766,f2f1f0
12767,f2f1f0
12768,f2f1f0
12769,f2f1f0
12770,f2f1f0
12771,f2f1f0
12772,f2f1f0
12773,f2f1f0
12774,f2f1f0
12775,f2f1f0
12776,f2f1f0
12777,f2f1f0
12778,f2f1f0
12779,f2f1f0
12780,f2f1f0
12781,f2f1f0
12782,f2f1f0
12783,f2f1f0
12784,f2f1f0
12785,f2f1f0
12786,f2f1f0
12787,f2f1f0
12788,f2f1f0
12789,f2f1f0
12790,f2f1f0
12791,f2f1f0
12792,f2f1f0
12793,f2f1f0
12822,f2f1f0
12794,f2f1f0
12795,f2f1f0
12796,f2f1f0
12797,f2f1f0
266441725,f2f1f0
12798,f2f1f0
12799,f2f1f0
12800,f2f1f0
12801,f2f1f0
12802,f2f1f0
12803,f2f1f0
12804,f2f1f0
10669,f2f1f0
12805,f2f1f0
12806,f2f1f0
12810,f2f1f0
12813,f2f1f0
12826,f2f1f0
10670,f2f1f0
12827,00ffff
12828,00ffff
12829,00ffff
12830,00ffff
266441729,00ffff
12831,00ffff
12832,00ffff
12833,00ffff
266441733,00ffff
12834,00ffff
146035004,00ffff
12835,00ffff
12836,00ffff
12837,00ffff
12838,00ffff
12839,00ffff
12840,00ffff
12841,00ffff
12842,00ffff
12843,00ffff
12844,00ffff
12845,00ffff
12846,00ffff
12847,00ffff
12848,00ffff
12849,00ffff
12850,00ffff
12851,00ffff
12852,00ffff
12853,00ffff
12856,0fffff
12857,0fffff
146035008,0fffff
12858,0fffff
12859,0fffff
12860,0fffff
12861,0fffff
12862,0fffff
12863,0fffff
12864,0fffff
12865,0fffff
12866,0fffff
12867,0fffff
12868,0fffff
12870,0fffff
12869,0fffff
12871,0fffff
146035012,0fffff
12807,0fffff
12808,0fffff
12814,0fffff
12815,0fffff
12816,0fffff
12817,0fffff
12818,0fffff
12809,0fffff
12819,0fffff
12820,0fffff
12811,0fffff
12821,0fffff
12812,0fffff
12823,0fffff
12824,0fffff
12825,0fffff
12872,c0ffff
12873,c0ffff
12874,c0ffff
12875,c0ffff
12876,c0ffff
12877,c0ffff
12878,c0ffff
12879,c0ffff
12880,c0ffff
12881,c0ffff
12882,c0ffff
12883,c0ffff
12884,c0ffff
12885,c0ffff
12886,c0ffff
12887,c0ffff
12888,c0ffff
12889,c0ffff
266441737,f2f1f0
12890,f2f1f0
146035048,f2f1f0
146035052,f2f1f0
146035056,f2f1f0
146035060,f2f1f0
146035064,f2f1f0
146035068,f2f1f0
146035072,f2f1f0
146035076,f2f1f0
146035080,f2f1f0
146035084,f2f1f0
146035088,f2f1f0
146035092,f2f1f0
146035096,f2f1f0
146035100,f2f1f0
146035104,f2f1f0
146035108,f2f1f0
146035112,f2f1f0
146035116,f2f1f0
146035120,f2f1f0
146035124,f2f1f0
266441741,f2f1f0
